customer_id,purchase_date,product_price,quantity,total_purchase_amount,age,returns,customer_name,churn,recency_days,frequency,monetary_value,avg_order_value,return_rate,year,month,dayofweek,hour,product_category_Clothing,product_category_Electronics,product_category_Home,payment_method_Credit Card,payment_method_PayPal,gender_Male
27879,2021-07-31 17:26:01,469.0,3.0,817.0,31.0,0,Jennifer Hernandez,0,774.0,5,8584.0,1716.8,0.6,2021.0,7.0,5.0,17.0,False,True,False,False,True,False
27879,2021-10-03 21:09:30,112.0,2.0,367.0,31.0,1,Jennifer Hernandez,0,709.0,5,8584.0,1716.8,0.6,2021.0,10.0,6.0,21.0,True,False,False,True,False,False
27879,2021-12-25 05:53:48,279.0,2.0,1925.0,31.0,1,Jennifer Hernandez,0,627.0,5,8584.0,1716.8,0.6,2021.0,12.0,5.0,5.0,True,False,False,True,False,False
27879,2022-04-27 01:15:05,105.0,4.0,4250.0,31.0,0,Jennifer Hernandez,0,504.0,5,8584.0,1716.8,0.6,2022.0,4.0,2.0,1.0,True,False,False,False,True,False
27882,2021-07-01 15:59:43,443.0,2.0,3961.0,28.0,0,Jeffery Wallace,0,804.0,3,12767.0,4255.666666666667,0.0,2021.0,7.0,3.0,15.0,False,False,False,False,True,True
27882,2022-11-21 14:03:36,151.0,1.0,4900.0,28.0,0,Jeffery Wallace,0,296.0,3,12767.0,4255.666666666667,0.0,2022.0,11.0,0.0,14.0,True,False,False,False,False,True
27882,2023-04-23 09:13:30,128.0,2.0,3906.0,28.0,0,Jeffery Wallace,0,143.0,3,12767.0,4255.666666666667,0.0,2023.0,4.0,6.0,9.0,True,False,False,True,False,True
27884,2020-10-31 10:48:57,142.0,2.0,2056.0,54.0,0,Sheila Shelton,0,1047.0,5,11831.0,2366.2,0.4,2020.0,10.0,5.0,10.0,False,False,False,True,False,False
27884,2021-08-23 00:31:45,385.0,2.0,4645.0,54.0,1,Sheila Shelton,0,751.0,5,11831.0,2366.2,0.4,2021.0,8.0,0.0,0.0,False,False,True,False,True,False
27884,2022-03-11 17:59:46,174.0,1.0,2555.0,54.0,1,Sheila Shelton,0,551.0,5,11831.0,2366.2,0.4,2022.0,3.0,4.0,17.0,False,False,False,True,False,False
27884,2022-03-12 03:04:29,148.0,1.0,314.0,54.0,0,Sheila Shelton,0,550.0,5,11831.0,2366.2,0.4,2022.0,3.0,5.0,3.0,False,False,False,False,False,False
27884,2022-10-19 16:23:47,191.0,2.0,2261.0,54.0,0,Sheila Shelton,0,329.0,5,11831.0,2366.2,0.4,2022.0,10.0,2.0,16.0,False,False,True,False,True,False
27887,2020-05-15 09:41:18,340.0,2.0,3580.0,57.0,0,Samantha Nelson PhD,0,1216.0,6,16266.0,2711.0,0.6666666666666666,2020.0,5.0,4.0,9.0,True,False,False,False,True,True
27887,2020-06-03 22:35:56,278.0,3.0,586.0,57.0,1,Samantha Nelson PhD,0,1196.0,6,16266.0,2711.0,0.6666666666666666,2020.0,6.0,2.0,22.0,False,True,False,True,False,True
27887,2020-10-26 17:49:58,127.0,2.0,1639.0,57.0,1,Samantha Nelson PhD,0,1052.0,6,16266.0,2711.0,0.6666666666666666,2020.0,10.0,0.0,17.0,False,True,False,False,False,True
27887,2021-07-08 02:30:18,361.0,4.0,2224.0,57.0,0,Samantha Nelson PhD,0,797.0,6,16266.0,2711.0,0.6666666666666666,2021.0,7.0,3.0,2.0,True,False,False,False,False,True
27887,2021-10-20 14:51:39,90.0,2.0,4423.0,57.0,1,Samantha Nelson PhD,0,693.0,6,16266.0,2711.0,0.6666666666666666,2021.0,10.0,2.0,14.0,False,True,False,False,False,True
27887,2022-11-06 12:30:45,117.0,2.0,3814.0,57.0,1,Samantha Nelson PhD,0,311.0,6,16266.0,2711.0,0.6666666666666666,2022.0,11.0,6.0,12.0,False,False,True,True,False,True
27898,2022-07-12 03:19:32,14.0,3.0,2118.0,69.0,1,Brian Rosario,1,428.0,4,11535.0,2883.75,0.75,2022.0,7.0,1.0,3.0,False,False,True,False,False,True
27898,2022-10-19 11:04:11,225.0,5.0,3460.0,69.0,0,Brian Rosario,1,329.0,4,11535.0,2883.75,0.75,2022.0,10.0,2.0,11.0,False,False,False,True,False,True
27898,2023-03-27 01:34:47,287.0,5.0,2653.0,69.0,1,Brian Rosario,1,170.0,4,11535.0,2883.75,0.75,2023.0,3.0,0.0,1.0,False,True,False,False,True,True
27898,2023-04-07 13:10:38,307.0,3.0,3304.0,69.0,1,Brian Rosario,1,159.0,4,11535.0,2883.75,0.75,2023.0,4.0,4.0,13.0,False,False,False,True,False,True
27914,2020-01-05 11:45:28,445.0,3.0,760.0,41.0,0,Rachel Ruiz,0,1347.0,5,12201.0,2440.2,0.2,2020.0,1.0,6.0,11.0,False,True,False,True,False,False
27914,2020-05-28 01:40:51,287.0,1.0,2457.0,41.0,1,Rachel Ruiz,0,1203.0,5,12201.0,2440.2,0.2,2020.0,5.0,3.0,1.0,False,False,False,False,True,False
27914,2021-01-07 18:05:14,241.0,1.0,651.0,41.0,0,Rachel Ruiz,0,979.0,5,12201.0,2440.2,0.2,2021.0,1.0,3.0,18.0,True,False,False,False,True,False
27914,2021-10-13 06:50:53,118.0,2.0,4860.0,41.0,0,Rachel Ruiz,0,700.0,5,12201.0,2440.2,0.2,2021.0,10.0,2.0,6.0,True,False,False,False,True,False
27914,2021-10-28 04:32:48,168.0,2.0,3473.0,41.0,0,Rachel Ruiz,0,685.0,5,12201.0,2440.2,0.2,2021.0,10.0,3.0,4.0,False,False,False,True,False,False
27915,2020-05-30 02:19:04,435.0,5.0,2135.0,40.0,1,Dr. Donald Hughes,0,1201.0,9,23516.0,2612.8888888888887,0.4444444444444444,2020.0,5.0,5.0,2.0,True,False,False,False,True,True
27915,2020-09-04 11:41:44,95.0,3.0,2085.0,40.0,1,Dr. Donald Hughes,0,1104.0,9,23516.0,2612.8888888888887,0.4444444444444444,2020.0,9.0,4.0,11.0,False,False,True,False,False,True
27915,2020-11-17 19:59:53,124.0,1.0,1978.0,40.0,0,Dr. Donald Hughes,0,1029.0,9,23516.0,2612.8888888888887,0.4444444444444444,2020.0,11.0,1.0,19.0,False,True,False,True,False,True
27915,2020-12-22 15:31:44,360.0,4.0,4778.0,40.0,0,Dr. Donald Hughes,0,995.0,9,23516.0,2612.8888888888887,0.4444444444444444,2020.0,12.0,1.0,15.0,False,True,False,True,False,True
27915,2021-03-27 04:49:33,153.0,5.0,2174.0,40.0,0,Dr. Donald Hughes,0,900.0,9,23516.0,2612.8888888888887,0.4444444444444444,2021.0,3.0,5.0,4.0,True,False,False,False,True,True
27915,2021-10-21 05:03:46,498.0,5.0,3331.0,40.0,1,Dr. Donald Hughes,0,692.0,9,23516.0,2612.8888888888887,0.4444444444444444,2021.0,10.0,3.0,5.0,False,False,False,False,False,True
27915,2022-08-08 08:22:16,196.0,1.0,2992.0,40.0,0,Dr. Donald Hughes,0,401.0,9,23516.0,2612.8888888888887,0.4444444444444444,2022.0,8.0,0.0,8.0,False,False,True,False,True,True
27915,2022-12-17 14:26:16,159.0,2.0,3638.0,40.0,1,Dr. Donald Hughes,0,270.0,9,23516.0,2612.8888888888887,0.4444444444444444,2022.0,12.0,5.0,14.0,False,False,True,True,False,True
27915,2023-07-03 17:06:11,262.0,2.0,405.0,40.0,0,Dr. Donald Hughes,0,72.0,9,23516.0,2612.8888888888887,0.4444444444444444,2023.0,7.0,0.0,17.0,False,False,True,True,False,True
27917,2020-06-30 13:55:25,28.0,5.0,3236.0,41.0,1,Elizabeth Reese,0,1170.0,6,17863.0,2977.1666666666665,0.8333333333333334,2020.0,6.0,1.0,13.0,False,False,True,True,False,True
27917,2021-01-27 06:43:48,492.0,5.0,4094.0,41.0,1,Elizabeth Reese,0,959.0,6,17863.0,2977.1666666666665,0.8333333333333334,2021.0,1.0,2.0,6.0,True,False,False,False,False,True
27917,2021-02-14 12:01:13,477.0,4.0,2763.0,41.0,1,Elizabeth Reese,0,941.0,6,17863.0,2977.1666666666665,0.8333333333333334,2021.0,2.0,6.0,12.0,False,True,False,True,False,True
27917,2022-01-23 05:50:22,171.0,5.0,3519.0,41.0,1,Elizabeth Reese,0,598.0,6,17863.0,2977.1666666666665,0.8333333333333334,2022.0,1.0,6.0,5.0,False,True,False,True,False,True
27917,2022-07-02 17:12:29,149.0,3.0,1982.0,41.0,0,Elizabeth Reese,0,438.0,6,17863.0,2977.1666666666665,0.8333333333333334,2022.0,7.0,5.0,17.0,False,False,False,False,False,True
27917,2022-07-23 18:41:25,468.0,2.0,2269.0,41.0,1,Elizabeth Reese,0,417.0,6,17863.0,2977.1666666666665,0.8333333333333334,2022.0,7.0,5.0,18.0,False,True,False,False,True,True
27918,2020-01-27 19:23:12,321.0,4.0,1520.0,42.0,0,Jason Henderson,1,1324.0,7,22302.0,3186.0,0.42857142857142855,2020.0,1.0,0.0,19.0,True,False,False,False,True,False
27918,2021-01-17 20:32:55,481.0,5.0,3863.0,42.0,0,Jason Henderson,1,968.0,7,22302.0,3186.0,0.42857142857142855,2021.0,1.0,6.0,20.0,False,False,False,False,True,False
27918,2021-04-03 06:28:18,252.0,3.0,5014.0,42.0,1,Jason Henderson,1,893.0,7,22302.0,3186.0,0.42857142857142855,2021.0,4.0,5.0,6.0,False,False,True,True,False,False
27918,2021-12-13 23:21:16,252.0,1.0,3585.0,42.0,0,Jason Henderson,1,638.0,7,22302.0,3186.0,0.42857142857142855,2021.0,12.0,0.0,23.0,True,False,False,False,False,False
27918,2022-04-20 10:12:59,218.0,4.0,1710.0,42.0,1,Jason Henderson,1,511.0,7,22302.0,3186.0,0.42857142857142855,2022.0,4.0,2.0,10.0,False,False,True,False,False,False
27918,2022-09-22 00:39:23,126.0,3.0,3920.0,42.0,0,Jason Henderson,1,356.0,7,22302.0,3186.0,0.42857142857142855,2022.0,9.0,3.0,0.0,False,False,True,True,False,False
27918,2023-04-19 02:28:44,304.0,1.0,2690.0,42.0,1,Jason Henderson,1,147.0,7,22302.0,3186.0,0.42857142857142855,2023.0,4.0,2.0,2.0,True,False,False,True,False,False
27921,2020-08-13 08:05:39,450.0,5.0,4704.0,63.0,0,Diana Richardson,0,1126.0,6,19796.0,3299.3333333333335,0.3333333333333333,2020.0,8.0,3.0,8.0,False,False,True,False,False,False
27921,2020-11-06 13:57:45,343.0,4.0,1837.0,63.0,1,Diana Richardson,0,1041.0,6,19796.0,3299.3333333333335,0.3333333333333333,2020.0,11.0,4.0,13.0,False,False,True,False,True,False
27921,2022-06-30 13:05:01,388.0,5.0,4374.0,63.0,1,Diana Richardson,0,440.0,6,19796.0,3299.3333333333335,0.3333333333333333,2022.0,6.0,3.0,13.0,False,False,False,False,False,False
27921,2022-07-16 08:01:51,283.0,1.0,834.0,63.0,0,Diana Richardson,0,424.0,6,19796.0,3299.3333333333335,0.3333333333333333,2022.0,7.0,5.0,8.0,False,False,False,True,False,False
27921,2022-12-13 05:24:05,431.0,2.0,3792.0,63.0,0,Diana Richardson,0,274.0,6,19796.0,3299.3333333333335,0.3333333333333333,2022.0,12.0,1.0,5.0,False,False,False,False,True,False
27921,2023-05-19 12:57:23,299.0,1.0,4255.0,63.0,0,Diana Richardson,0,117.0,6,19796.0,3299.3333333333335,0.3333333333333333,2023.0,5.0,4.0,12.0,False,False,False,True,False,False
27943,2020-05-10 04:37:36,441.0,2.0,1794.0,67.0,1,Amber Meyer,0,1221.0,7,18606.0,2658.0,0.7142857142857143,2020.0,5.0,6.0,4.0,False,False,True,False,True,True
27943,2021-06-08 23:14:13,215.0,3.0,632.0,67.0,1,Amber Meyer,0,826.0,7,18606.0,2658.0,0.7142857142857143,2021.0,6.0,1.0,23.0,False,True,False,False,False,True
27943,2021-08-21 10:39:17,204.0,5.0,688.0,67.0,1,Amber Meyer,0,753.0,7,18606.0,2658.0,0.7142857142857143,2021.0,8.0,5.0,10.0,False,False,True,False,True,True
27943,2022-02-05 13:56:52,142.0,2.0,1650.0,67.0,0,Amber Meyer,0,585.0,7,18606.0,2658.0,0.7142857142857143,2022.0,2.0,5.0,13.0,False,False,False,False,True,True
27943,2022-04-01 06:32:21,216.0,5.0,4129.0,67.0,0,Amber Meyer,0,530.0,7,18606.0,2658.0,0.7142857142857143,2022.0,4.0,4.0,6.0,False,False,False,False,True,True
27943,2022-04-24 08:15:22,219.0,5.0,5068.0,67.0,1,Amber Meyer,0,507.0,7,18606.0,2658.0,0.7142857142857143,2022.0,4.0,6.0,8.0,True,False,False,False,True,True
27943,2023-01-19 11:07:59,79.0,5.0,4645.0,67.0,1,Amber Meyer,0,237.0,7,18606.0,2658.0,0.7142857142857143,2023.0,1.0,3.0,11.0,False,False,True,True,False,True
27946,2020-06-13 17:39:14,222.0,4.0,1834.0,42.0,1,Tracy Foster,0,1187.0,3,8956.0,2985.3333333333335,1.0,2020.0,6.0,5.0,17.0,True,False,False,False,False,True
27946,2021-03-30 18:30:08,79.0,5.0,4046.0,42.0,1,Tracy Foster,0,897.0,3,8956.0,2985.3333333333335,1.0,2021.0,3.0,1.0,18.0,False,False,True,False,True,True
27946,2023-05-10 12:29:28,456.0,3.0,3076.0,42.0,1,Tracy Foster,0,126.0,3,8956.0,2985.3333333333335,1.0,2023.0,5.0,2.0,12.0,False,False,False,False,False,True
27947,2021-01-15 11:21:33,243.0,3.0,2323.0,47.0,0,Joseph Guzman,0,971.0,6,21035.0,3505.8333333333335,0.5,2021.0,1.0,4.0,11.0,False,False,True,True,False,True
27947,2021-05-03 22:16:51,299.0,4.0,3305.0,47.0,0,Joseph Guzman,0,862.0,6,21035.0,3505.8333333333335,0.5,2021.0,5.0,0.0,22.0,False,True,False,False,False,True
27947,2021-06-15 12:15:47,118.0,2.0,2886.0,47.0,1,Joseph Guzman,0,820.0,6,21035.0,3505.8333333333335,0.5,2021.0,6.0,1.0,12.0,False,False,False,False,False,True
27947,2021-07-17 20:01:20,475.0,5.0,4828.0,47.0,1,Joseph Guzman,0,787.0,6,21035.0,3505.8333333333335,0.5,2021.0,7.0,5.0,20.0,True,False,False,False,False,True
27947,2022-11-02 06:13:05,46.0,5.0,4267.0,47.0,1,Joseph Guzman,0,315.0,6,21035.0,3505.8333333333335,0.5,2022.0,11.0,2.0,6.0,False,False,False,False,False,True
27947,2023-04-24 18:54:32,455.0,3.0,3426.0,47.0,0,Joseph Guzman,0,141.0,6,21035.0,3505.8333333333335,0.5,2023.0,4.0,0.0,18.0,False,False,True,True,False,True
27950,2020-07-22 13:37:02,474.0,3.0,615.0,46.0,0,Andrew Smith,0,1148.0,7,16213.0,2316.1428571428573,0.2857142857142857,2020.0,7.0,2.0,13.0,False,False,False,False,True,False
27950,2020-11-26 17:35:17,479.0,2.0,4995.0,46.0,0,Andrew Smith,0,1021.0,7,16213.0,2316.1428571428573,0.2857142857142857,2020.0,11.0,3.0,17.0,False,True,False,False,False,False
27950,2021-05-12 09:01:59,353.0,3.0,3026.0,46.0,0,Andrew Smith,0,854.0,7,16213.0,2316.1428571428573,0.2857142857142857,2021.0,5.0,2.0,9.0,False,True,False,True,False,False
27950,2022-02-23 23:46:03,298.0,5.0,2441.0,46.0,1,Andrew Smith,0,566.0,7,16213.0,2316.1428571428573,0.2857142857142857,2022.0,2.0,2.0,23.0,False,False,False,False,False,False
27950,2022-03-26 04:48:42,448.0,3.0,1682.0,46.0,0,Andrew Smith,0,536.0,7,16213.0,2316.1428571428573,0.2857142857142857,2022.0,3.0,5.0,4.0,False,False,False,False,True,False
27950,2022-04-17 03:25:41,332.0,4.0,2131.0,46.0,1,Andrew Smith,0,514.0,7,16213.0,2316.1428571428573,0.2857142857142857,2022.0,4.0,6.0,3.0,False,False,False,False,True,False
27950,2022-09-17 06:58:14,356.0,4.0,1323.0,46.0,0,Andrew Smith,0,361.0,7,16213.0,2316.1428571428573,0.2857142857142857,2022.0,9.0,5.0,6.0,True,False,False,False,False,False
27960,2020-11-03 13:57:54,412.0,4.0,2884.0,47.0,0,Amy Weiss,0,1044.0,6,17497.0,2916.1666666666665,0.3333333333333333,2020.0,11.0,1.0,13.0,False,True,False,False,True,True
27960,2021-11-12 00:15:31,33.0,2.0,651.0,47.0,0,Amy Weiss,0,670.0,6,17497.0,2916.1666666666665,0.3333333333333333,2021.0,11.0,4.0,0.0,False,True,False,False,True,True
27960,2022-12-14 03:52:30,42.0,5.0,3192.0,47.0,0,Amy Weiss,0,273.0,6,17497.0,2916.1666666666665,0.3333333333333333,2022.0,12.0,2.0,3.0,True,False,False,False,True,True
27960,2023-03-02 04:50:03,392.0,3.0,5006.0,47.0,0,Amy Weiss,0,195.0,6,17497.0,2916.1666666666665,0.3333333333333333,2023.0,3.0,3.0,4.0,False,False,False,True,False,True
27960,2023-03-20 13:13:20,141.0,4.0,4082.0,47.0,1,Amy Weiss,0,177.0,6,17497.0,2916.1666666666665,0.3333333333333333,2023.0,3.0,0.0,13.0,True,False,False,True,False,True
27960,2023-06-10 22:15:20,414.0,4.0,1682.0,47.0,1,Amy Weiss,0,94.0,6,17497.0,2916.1666666666665,0.3333333333333333,2023.0,6.0,5.0,22.0,False,True,False,True,False,True
27964,2020-09-02 22:53:37,153.0,2.0,2228.0,27.0,1,Cathy Hernandez,0,1105.0,7,16965.0,2423.5714285714284,0.42857142857142855,2020.0,9.0,2.0,22.0,False,False,True,False,True,False
27964,2021-01-24 10:44:56,289.0,3.0,1936.0,27.0,0,Cathy Hernandez,0,962.0,7,16965.0,2423.5714285714284,0.42857142857142855,2021.0,1.0,6.0,10.0,False,True,False,False,True,False
27964,2021-11-13 22:59:52,371.0,1.0,1716.0,27.0,1,Cathy Hernandez,0,668.0,7,16965.0,2423.5714285714284,0.42857142857142855,2021.0,11.0,5.0,22.0,False,False,True,False,True,False
27964,2021-12-17 13:04:32,366.0,2.0,1822.0,27.0,0,Cathy Hernandez,0,635.0,7,16965.0,2423.5714285714284,0.42857142857142855,2021.0,12.0,4.0,13.0,False,False,True,False,False,False
27964,2023-02-18 19:12:35,234.0,1.0,2873.0,27.0,0,Cathy Hernandez,0,206.0,7,16965.0,2423.5714285714284,0.42857142857142855,2023.0,2.0,5.0,19.0,True,False,False,False,False,False
27964,2023-08-03 19:59:25,39.0,4.0,1886.0,27.0,1,Cathy Hernandez,0,40.0,7,16965.0,2423.5714285714284,0.42857142857142855,2023.0,8.0,3.0,19.0,True,False,False,False,True,False
27964,2023-09-13 17:09:29,166.0,3.0,4504.0,27.0,0,Cathy Hernandez,0,0.0,7,16965.0,2423.5714285714284,0.42857142857142855,2023.0,9.0,2.0,17.0,False,False,True,False,False,False
27967,2020-05-12 17:43:30,449.0,1.0,4131.0,40.0,0,Gloria Kirk,1,1219.0,7,23063.0,3294.714285714286,0.7142857142857143,2020.0,5.0,1.0,17.0,False,True,False,False,False,True
27967,2020-08-30 04:24:55,52.0,1.0,2150.0,40.0,1,Gloria Kirk,1,1109.0,7,23063.0,3294.714285714286,0.7142857142857143,2020.0,8.0,6.0,4.0,False,False,True,True,False,True
27967,2020-10-03 12:32:52,39.0,2.0,5072.0,40.0,0,Gloria Kirk,1,1075.0,7,23063.0,3294.714285714286,0.7142857142857143,2020.0,10.0,5.0,12.0,False,True,False,False,False,True
27967,2021-10-26 02:56:55,268.0,2.0,4379.0,40.0,1,Gloria Kirk,1,687.0,7,23063.0,3294.714285714286,0.7142857142857143,2021.0,10.0,1.0,2.0,False,True,False,True,False,True
27967,2022-01-03 16:15:08,395.0,5.0,3402.0,40.0,1,Gloria Kirk,1,618.0,7,23063.0,3294.714285714286,0.7142857142857143,2022.0,1.0,0.0,16.0,True,False,False,False,True,True
27967,2022-09-22 19:27:57,254.0,4.0,384.0,40.0,1,Gloria Kirk,1,355.0,7,23063.0,3294.714285714286,0.7142857142857143,2022.0,9.0,3.0,19.0,False,True,False,False,False,True
27967,2023-06-26 09:15:38,143.0,4.0,3545.0,40.0,1,Gloria Kirk,1,79.0,7,23063.0,3294.714285714286,0.7142857142857143,2023.0,6.0,0.0,9.0,False,False,True,True,False,True
27975,2020-08-31 18:31:31,214.0,2.0,4581.0,32.0,1,Warren Davies,0,1108.0,4,14131.0,3532.75,0.5,2020.0,8.0,0.0,18.0,False,False,False,True,False,True
27975,2022-03-02 18:11:55,67.0,4.0,1803.0,32.0,0,Warren Davies,0,560.0,4,14131.0,3532.75,0.5,2022.0,3.0,2.0,18.0,False,False,False,False,True,True
27975,2023-02-23 00:28:15,318.0,3.0,2682.0,32.0,0,Warren Davies,0,202.0,4,14131.0,3532.75,0.5,2023.0,2.0,3.0,0.0,True,False,False,False,True,True
27975,2023-05-21 15:48:08,245.0,1.0,5065.0,32.0,1,Warren Davies,0,115.0,4,14131.0,3532.75,0.5,2023.0,5.0,6.0,15.0,False,True,False,False,False,True
27986,2020-03-30 12:13:50,246.0,1.0,3634.0,56.0,0,Tina Davis,0,1262.0,8,24512.0,3064.0,0.5,2020.0,3.0,0.0,12.0,False,False,False,False,False,True
27986,2021-09-22 18:41:20,323.0,3.0,2588.0,56.0,1,Tina Davis,0,721.0,8,24512.0,3064.0,0.5,2021.0,9.0,2.0,18.0,True,False,False,True,False,True
27986,2021-11-25 06:09:49,77.0,2.0,1435.0,56.0,0,Tina Davis,0,657.0,8,24512.0,3064.0,0.5,2021.0,11.0,3.0,6.0,False,False,False,False,False,True
27986,2021-11-30 21:08:12,28.0,5.0,2318.0,56.0,1,Tina Davis,0,651.0,8,24512.0,3064.0,0.5,2021.0,11.0,1.0,21.0,False,False,True,False,False,True
27986,2022-04-03 06:09:56,478.0,1.0,2207.0,56.0,1,Tina Davis,0,528.0,8,24512.0,3064.0,0.5,2022.0,4.0,6.0,6.0,False,True,False,False,True,True
27986,2022-07-26 13:56:37,64.0,5.0,5012.0,56.0,0,Tina Davis,0,414.0,8,24512.0,3064.0,0.5,2022.0,7.0,1.0,13.0,False,False,False,True,False,True
27986,2023-01-20 19:59:14,441.0,1.0,3706.0,56.0,1,Tina Davis,0,235.0,8,24512.0,3064.0,0.5,2023.0,1.0,4.0,19.0,False,False,True,False,True,True
27986,2023-02-09 23:53:51,98.0,2.0,3612.0,56.0,0,Tina Davis,0,215.0,8,24512.0,3064.0,0.5,2023.0,2.0,3.0,23.0,False,False,False,True,False,True
27987,2020-10-20 12:23:08,444.0,1.0,1685.0,56.0,0,Jennifer Oliver,1,1058.0,5,16461.0,3292.2,0.4,2020.0,10.0,1.0,12.0,False,True,False,False,False,False
27987,2021-03-26 22:31:53,428.0,1.0,3285.0,56.0,1,Jennifer Oliver,1,900.0,5,16461.0,3292.2,0.4,2021.0,3.0,4.0,22.0,False,False,False,True,False,False
27987,2022-03-20 04:40:28,215.0,2.0,3129.0,56.0,0,Jennifer Oliver,1,542.0,5,16461.0,3292.2,0.4,2022.0,3.0,6.0,4.0,False,False,True,False,False,False
27987,2022-07-27 20:04:40,194.0,3.0,4893.0,56.0,0,Jennifer Oliver,1,412.0,5,16461.0,3292.2,0.4,2022.0,7.0,2.0,20.0,True,False,False,False,False,False
27987,2022-10-02 01:57:13,284.0,2.0,3469.0,56.0,1,Jennifer Oliver,1,346.0,5,16461.0,3292.2,0.4,2022.0,10.0,6.0,1.0,False,False,False,False,True,False
27996,2020-06-05 20:26:57,89.0,1.0,1054.0,57.0,0,Timothy Lopez,1,1194.0,6,15856.0,2642.6666666666665,0.5,2020.0,6.0,4.0,20.0,False,False,False,False,False,False
27996,2020-10-17 22:13:46,75.0,2.0,1371.0,57.0,0,Timothy Lopez,1,1060.0,6,15856.0,2642.6666666666665,0.5,2020.0,10.0,5.0,22.0,False,False,True,False,False,False
27996,2021-09-22 10:03:13,105.0,2.0,4528.0,57.0,1,Timothy Lopez,1,721.0,6,15856.0,2642.6666666666665,0.5,2021.0,9.0,2.0,10.0,False,True,False,False,True,False
27996,2022-05-28 15:35:53,183.0,5.0,5165.0,57.0,0,Timothy Lopez,1,473.0,6,15856.0,2642.6666666666665,0.5,2022.0,5.0,5.0,15.0,False,False,False,True,False,False
27996,2022-12-28 20:57:03,385.0,2.0,2389.0,57.0,1,Timothy Lopez,1,258.0,6,15856.0,2642.6666666666665,0.5,2022.0,12.0,2.0,20.0,False,False,True,True,False,False
27996,2023-04-11 14:50:28,373.0,3.0,1349.0,57.0,1,Timothy Lopez,1,155.0,6,15856.0,2642.6666666666665,0.5,2023.0,4.0,1.0,14.0,False,True,False,True,False,False
28002,2020-10-19 02:38:13,439.0,5.0,4038.0,40.0,1,Bonnie Fitzpatrick,0,1059.0,4,10375.0,2593.75,0.5,2020.0,10.0,0.0,2.0,False,False,False,False,True,True
28002,2020-12-21 14:46:09,104.0,2.0,1109.0,40.0,1,Bonnie Fitzpatrick,0,996.0,4,10375.0,2593.75,0.5,2020.0,12.0,0.0,14.0,False,True,False,True,False,True
28002,2021-08-04 06:50:01,285.0,4.0,2656.0,40.0,0,Bonnie Fitzpatrick,0,770.0,4,10375.0,2593.75,0.5,2021.0,8.0,2.0,6.0,False,False,False,False,True,True
28002,2021-11-30 21:09:46,111.0,2.0,2572.0,40.0,0,Bonnie Fitzpatrick,0,651.0,4,10375.0,2593.75,0.5,2021.0,11.0,1.0,21.0,False,False,False,False,False,True
28003,2020-05-13 01:40:51,16.0,4.0,3185.0,32.0,0,Alejandro Rosales,0,1218.0,8,14294.0,1786.75,0.375,2020.0,5.0,2.0,1.0,False,True,False,False,True,False
28003,2021-02-16 15:14:15,447.0,2.0,878.0,32.0,0,Alejandro Rosales,0,939.0,8,14294.0,1786.75,0.375,2021.0,2.0,1.0,15.0,False,True,False,True,False,False
28003,2021-03-12 16:00:24,10.0,5.0,512.0,32.0,0,Alejandro Rosales,0,915.0,8,14294.0,1786.75,0.375,2021.0,3.0,4.0,16.0,True,False,False,True,False,False
28003,2021-12-07 18:53:44,215.0,2.0,416.0,32.0,1,Alejandro Rosales,0,644.0,8,14294.0,1786.75,0.375,2021.0,12.0,1.0,18.0,True,False,False,True,False,False
28003,2022-08-06 09:09:22,194.0,4.0,2645.0,32.0,0,Alejandro Rosales,0,403.0,8,14294.0,1786.75,0.375,2022.0,8.0,5.0,9.0,False,True,False,False,True,False
28003,2022-12-02 02:53:37,181.0,4.0,1787.0,32.0,0,Alejandro Rosales,0,285.0,8,14294.0,1786.75,0.375,2022.0,12.0,4.0,2.0,False,True,False,False,True,False
28003,2023-05-30 08:16:08,203.0,1.0,331.0,32.0,1,Alejandro Rosales,0,106.0,8,14294.0,1786.75,0.375,2023.0,5.0,1.0,8.0,False,False,False,False,True,False
28003,2023-07-05 15:42:25,371.0,3.0,4540.0,32.0,1,Alejandro Rosales,0,70.0,8,14294.0,1786.75,0.375,2023.0,7.0,2.0,15.0,False,False,False,True,False,False
28009,2021-08-30 03:53:34,285.0,3.0,4761.0,42.0,0,Rebecca Rodriguez,0,744.0,6,26050.0,4341.666666666667,0.5,2021.0,8.0,0.0,3.0,False,False,False,False,True,True
28009,2021-09-27 10:24:06,420.0,3.0,4492.0,42.0,1,Rebecca Rodriguez,0,716.0,6,26050.0,4341.666666666667,0.5,2021.0,9.0,0.0,10.0,True,False,False,False,False,True
28009,2022-12-08 12:04:26,20.0,1.0,4924.0,42.0,0,Rebecca Rodriguez,0,279.0,6,26050.0,4341.666666666667,0.5,2022.0,12.0,3.0,12.0,False,False,False,True,False,True
28009,2023-04-10 12:53:16,456.0,5.0,3922.0,42.0,0,Rebecca Rodriguez,0,156.0,6,26050.0,4341.666666666667,0.5,2023.0,4.0,0.0,12.0,False,False,True,False,True,True
28009,2023-04-28 05:41:51,336.0,3.0,3795.0,42.0,1,Rebecca Rodriguez,0,138.0,6,26050.0,4341.666666666667,0.5,2023.0,4.0,4.0,5.0,False,False,True,False,False,True
