customer_id,purchase_date,product_category,product_price,quantity,total_purchase_amount,payment_method,age,returns,customer_name,gender,churn
25961,17-04-2021 06:44,Home,47,1,3105,Cash,24,1,Megan Paul,Female,0
34120,01-06-2021 05:06,Books,247,1,2304,PayPal,29,0,George Davis,Female,0
34120,12-09-2023 18:26,Clothing,90,3,4485,Credit Card,29,0,George Davis,Female,0
34120,13-09-2021 01:53,Books,162,2,1563,Credit Card,29,1,George Davis,Female,0
34120,12-07-2022 02:47,Books,79,2,4659,Credit Card,29,0,George Davis,Female,0
34120,09-07-2022 13:43,Electronics,116,4,4698,Cash,29,1,George Davis,Female,0
34120,18-10-2022 05:27,Books,23,3,2014,PayPal,29,0,George Davis,Female,0
34120,04-07-2022 21:40,Electronics,76,2,3965,PayPal,29,0,George Davis,Female,0
34120,03-06-2021 09:55,Clothing,92,1,698,PayPal,29,0,George Davis,Female,0
34120,02-12-2022 16:32,Books,397,2,748,Cash,29,1,George Davis,Female,0
34120,01-06-2023 18:56,Books,436,4,2106,PayPal,29,1,George Davis,Female,0
34120,27-09-2020 18:52,Home,59,1,546,Cash,29,1,George Davis,Female,0
34120,10-08-2023 10:25,Home,331,2,3920,Cash,29,1,George Davis,Female,0
34120,20-05-2022 12:45,Clothing,152,1,4126,Cash,29,0,George Davis,Female,0
2382,04-10-2021 13:49,Books,162,4,1171,Credit Card,63,1,Brandon Schneider,Female,0
2382,10-01-2020 12:47,Home,72,5,1964,PayPal,63,0,Brandon Schneider,Female,0
2382,10-08-2020 11:10,Clothing,183,3,502,Credit Card,63,0,Brandon Schneider,Female,0
2382,12-04-2023 12:06,Electronics,393,4,1270,Credit Card,63,0,Brandon Schneider,Female,0
2382,07-05-2020 08:16,Electronics,333,5,2563,Credit Card,63,0,Brandon Schneider,Female,0
2382,05-04-2021 03:18,Books,245,2,2262,Cash,63,0,Brandon Schneider,Female,0
2382,17-03-2021 06:58,Books,194,4,608,Cash,63,1,Brandon Schneider,Female,0
19690,23-06-2023 12:00,Books,215,1,4474,PayPal,68,1,Sarah Lee,Female,1
19690,21-02-2022 01:24,Clothing,204,1,386,Credit Card,68,0,Sarah Lee,Female,1
19690,30-05-2022 14:34,Home,349,5,3273,Credit Card,68,1,Sarah Lee,Female,1
19690,11-03-2022 23:30,Home,101,3,3947,Credit Card,68,1,Sarah Lee,Female,1
19690,15-02-2021 12:33,Books,404,2,3872,PayPal,68,1,Sarah Lee,Female,1
11996,20-12-2022 18:50,Electronics,109,5,3765,PayPal,57,0,Kathy Lamb MD,Female,0
11996,07-09-2021 05:14,Home,289,1,2952,Credit Card,57,1,Kathy Lamb MD,Female,0
6097,12-04-2021 04:07,Books,136,3,1015,PayPal,57,0,Shelly Craig,Female,0
6097,10-05-2022 22:47,Books,89,2,2792,PayPal,57,0,Shelly Craig,Female,0
966,16-12-2021 18:39,Books,468,1,2241,Cash,57,0,Scott Ross,Female,0
966,29-06-2021 21:33,Electronics,373,1,3576,PayPal,57,1,Scott Ross,Female,0
966,22-08-2023 19:13,Electronics,135,1,3950,Cash,57,0,Scott Ross,Female,0
966,28-06-2021 23:06,Books,459,5,2119,Cash,57,0,Scott Ross,Female,0
24150,28-01-2022 13:50,Home,414,2,1619,PayPal,20,1,Cynthia Beck,Male,0
24150,28-10-2022 06:12,Books,94,4,2569,PayPal,20,0,Cynthia Beck,Male,0
24150,08-06-2022 08:39,Books,226,3,731,Cash,20,0,Cynthia Beck,Male,0
24150,02-01-2023 02:36,Electronics,98,5,2608,Cash,20,0,Cynthia Beck,Male,0
24150,15-11-2022 14:38,Electronics,107,1,3306,Cash,20,0,Cynthia Beck,Male,0
24150,23-03-2020 00:29,Books,429,5,3648,Credit Card,20,1,Cynthia Beck,Male,0
44933,03-03-2022 18:13,Books,145,3,5195,Cash,62,0,Christine Morgan,Female,0
44933,21-08-2020 22:44,Electronics,226,3,3540,Cash,62,0,Christine Morgan,Female,0
44933,17-05-2023 12:53,Electronics,357,3,1032,PayPal,62,0,Christine Morgan,Female,0
44933,27-05-2020 10:43,Clothing,481,2,1029,PayPal,62,1,Christine Morgan,Female,0
44933,01-11-2022 04:06,Electronics,429,2,4408,PayPal,62,0,Christine Morgan,Female,0
27416,02-04-2021 12:37,Books,130,5,4674,Cash,64,0,Edward Carter,Male,0
27416,06-05-2021 21:08,Clothing,167,1,5071,PayPal,64,1,Edward Carter,Male,0
27416,20-02-2021 00:36,Clothing,474,2,721,Credit Card,64,0,Edward Carter,Male,0
27416,24-03-2020 06:17,Books,116,5,1365,Cash,64,1,Edward Carter,Male,0
27416,26-08-2022 08:52,Books,227,1,4273,Cash,64,0,Edward Carter,Male,0
27416,12-07-2021 08:59,Home,124,1,2252,Cash,64,0,Edward Carter,Male,0
27416,25-02-2021 23:11,Home,149,3,2664,PayPal,64,1,Edward Carter,Male,0
31497,19-02-2023 06:01,Home,132,1,1036,Cash,24,0,Joshua Harris,Female,0
31497,30-06-2022 23:19,Books,177,3,2729,Cash,24,0,Joshua Harris,Female,0
31497,29-11-2022 21:58,Books,356,1,2336,PayPal,24,0,Joshua Harris,Female,0
31497,16-05-2023 18:08,Electronics,345,1,1851,Credit Card,24,1,Joshua Harris,Female,0
31497,25-05-2021 13:01,Home,155,3,1935,Cash,24,0,Joshua Harris,Female,0
31497,28-12-2022 10:53,Clothing,382,2,2791,Credit Card,24,1,Joshua Harris,Female,0
31497,12-03-2020 17:14,Clothing,18,5,4261,PayPal,24,1,Joshua Harris,Female,0
31497,06-05-2023 01:48,Clothing,310,5,4044,PayPal,24,0,Joshua Harris,Female,0
31497,02-08-2023 01:55,Books,344,3,1781,Credit Card,24,0,Joshua Harris,Female,0
20065,28-09-2022 03:16,Home,481,2,2351,PayPal,30,1,Brent Cortez,Male,0
20065,25-02-2021 11:10,Electronics,387,1,4439,Credit Card,30,1,Brent Cortez,Male,0
20065,20-11-2021 21:20,Clothing,54,5,1734,PayPal,30,0,Brent Cortez,Male,0
20065,11-03-2021 09:18,Books,472,4,4672,PayPal,30,1,Brent Cortez,Male,0
20065,19-04-2020 18:33,Home,220,3,3708,Cash,30,0,Brent Cortez,Male,0
43335,15-04-2023 13:43,Clothing,406,3,4427,Cash,52,1,Rebecca Williams,Female,0
43335,28-07-2022 13:29,Books,459,4,4722,PayPal,52,1,Rebecca Williams,Female,0
43335,17-04-2022 18:23,Clothing,177,2,4082,Cash,52,0,Rebecca Williams,Female,0
43335,23-03-2023 05:19,Home,38,2,503,Credit Card,52,0,Rebecca Williams,Female,0
43335,29-09-2022 01:57,Electronics,419,5,725,Cash,52,1,Rebecca Williams,Female,0
20230,10-05-2023 21:48,Clothing,357,1,2979,Cash,53,0,Terri Washington,Female,0
20230,22-07-2020 00:00,Books,67,3,616,Cash,53,1,Terri Washington,Female,0
20230,20-05-2023 21:02,Home,342,4,2768,Cash,53,0,Terri Washington,Female,0
20230,09-12-2022 17:21,Electronics,380,3,3766,Credit Card,53,0,Terri Washington,Female,0
20230,18-05-2021 12:44,Books,467,1,1736,Credit Card,53,0,Terri Washington,Female,0
20230,16-05-2020 18:54,Electronics,49,4,1802,Credit Card,53,0,Terri Washington,Female,0
20230,01-02-2020 22:52,Books,355,2,2632,Credit Card,53,1,Terri Washington,Female,0
1217,11-07-2023 17:22,Home,125,3,1477,Credit Card,54,0,Joshua Holland,Male,1
1217,06-06-2023 17:46,Home,341,3,905,Cash,54,1,Joshua Holland,Male,1
1217,05-08-2022 18:17,Home,83,1,634,Credit Card,54,1,Joshua Holland,Male,1
1217,20-06-2023 06:33,Electronics,230,1,5249,Credit Card,54,0,Joshua Holland,Male,1
1217,17-03-2021 11:27,Clothing,42,2,2774,Credit Card,54,1,Joshua Holland,Male,1
1217,14-11-2021 12:39,Clothing,113,5,3919,Cash,54,0,Joshua Holland,Male,1
1217,22-12-2021 23:28,Home,367,4,3997,Credit Card,54,1,Joshua Holland,Male,1
36952,15-08-2021 21:06,Electronics,448,2,5236,PayPal,70,1,Tammy Shields,Female,0
36952,13-05-2022 15:38,Books,419,2,1364,PayPal,70,1,Tammy Shields,Female,0
36952,01-04-2023 21:04,Books,224,3,1942,PayPal,70,1,Tammy Shields,Female,0
36952,18-10-2022 18:09,Clothing,337,2,779,PayPal,70,0,Tammy Shields,Female,0
3038,09-05-2020 04:37,Electronics,243,5,4274,PayPal,32,1,Caleb Dominguez,Male,1
3038,11-01-2021 01:33,Clothing,82,4,1475,PayPal,32,1,Caleb Dominguez,Male,1
3038,14-11-2022 17:47,Books,140,3,4397,Cash,32,1,Caleb Dominguez,Male,1
3038,12-02-2022 02:24,Clothing,43,2,4146,PayPal,32,1,Caleb Dominguez,Male,1
3038,01-06-2023 16:33,Electronics,174,3,3240,Cash,32,0,Caleb Dominguez,Male,1
5865,14-10-2021 13:06,Books,325,5,464,Cash,42,1,Eric Jensen,Female,0
5865,15-02-2022 15:02,Clothing,363,1,3288,Credit Card,42,0,Eric Jensen,Female,0
5865,21-09-2021 16:43,Clothing,45,5,1131,PayPal,42,0,Eric Jensen,Female,0
5865,09-02-2021 20:56,Books,488,1,1534,Credit Card,42,1,Eric Jensen,Female,0
5865,01-04-2021 15:31,Clothing,262,5,4111,PayPal,42,0,Eric Jensen,Female,0
5865,22-05-2020 09:17,Home,103,4,4581,Credit Card,42,0,Eric Jensen,Female,0
5865,08-09-2023 11:47,Books,351,4,4721,Cash,42,0,Eric Jensen,Female,0
5865,21-07-2020 11:01,Clothing,85,2,896,Credit Card,42,1,Eric Jensen,Female,0
20511,09-08-2022 19:39,Home,96,5,4841,PayPal,62,1,Benjamin Turner,Female,1
20511,07-08-2022 05:45,Clothing,29,3,1636,Cash,62,1,Benjamin Turner,Female,1
45489,11-05-2021 05:45,Clothing,402,1,4314,Credit Card,33,0,Amy Ray,Male,0
45489,11-03-2021 12:57,Clothing,458,3,3174,Credit Card,33,1,Amy Ray,Male,0
45489,21-01-2023 18:29,Books,176,5,4279,Cash,33,0,Amy Ray,Male,0
45489,18-02-2023 07:37,Electronics,283,2,3666,Cash,33,0,Amy Ray,Male,0
45489,24-05-2023 13:33,Books,482,2,2515,Cash,33,0,Amy Ray,Male,0
43255,23-12-2022 17:27,Electronics,446,1,289,Cash,35,1,Nathan Newton,Female,0
43255,21-01-2022 22:58,Clothing,132,1,1736,Cash,35,1,Nathan Newton,Female,0
43255,14-06-2022 01:17,Clothing,239,2,1485,PayPal,35,1,Nathan Newton,Female,0
43255,12-09-2023 18:57,Books,189,1,799,PayPal,35,0,Nathan Newton,Female,0
43255,12-10-2021 06:25,Electronics,246,5,2581,Cash,35,0,Nathan Newton,Female,0
11941,26-11-2020 09:12,Home,374,4,5060,PayPal,60,0,Amanda Ponce,Female,0
11941,21-01-2020 04:13,Electronics,386,2,4728,Cash,60,1,Amanda Ponce,Female,0
11941,12-03-2022 22:10,Clothing,207,5,4939,Cash,60,1,Amanda Ponce,Female,0
22302,03-03-2020 14:08,Books,192,4,2379,PayPal,60,0,Erik Ramirez,Female,0
22302,20-05-2023 15:22,Books,90,1,2390,Cash,60,0,Erik Ramirez,Female,0
22302,19-04-2023 20:02,Home,141,4,580,Cash,60,1,Erik Ramirez,Female,0
22302,25-06-2020 09:45,Clothing,117,1,1078,Cash,60,0,Erik Ramirez,Female,0
22302,30-11-2020 16:42,Electronics,72,5,4892,Credit Card,60,0,Erik Ramirez,Female,0
22302,03-01-2022 02:50,Clothing,152,4,858,PayPal,60,0,Erik Ramirez,Female,0
22302,08-03-2021 02:13,Electronics,99,2,3291,Credit Card,60,0,Erik Ramirez,Female,0
22302,04-09-2022 23:04,Home,176,5,3604,Cash,60,0,Erik Ramirez,Female,0
16028,03-05-2021 15:36,Electronics,38,5,319,Credit Card,21,0,Ryan Smith,Male,0
16028,02-01-2023 17:21,Electronics,158,4,338,Cash,21,1,Ryan Smith,Male,0
23957,07-03-2023 10:12,Clothing,156,2,3231,Credit Card,68,1,Cathy Perez,Female,1
23957,26-04-2020 15:15,Clothing,422,4,561,PayPal,68,1,Cathy Perez,Female,1
23957,10-08-2023 15:13,Home,256,3,4050,Credit Card,68,1,Cathy Perez,Female,1
23957,12-08-2020 17:48,Clothing,345,2,4201,Credit Card,68,1,Cathy Perez,Female,1
23957,08-08-2022 04:08,Books,18,1,1603,Credit Card,68,1,Cathy Perez,Female,1
23957,12-09-2020 06:45,Electronics,364,4,3616,PayPal,68,0,Cathy Perez,Female,1
23957,10-05-2020 08:29,Electronics,399,4,4285,PayPal,68,1,Cathy Perez,Female,1
20181,15-05-2020 02:52,Electronics,237,4,5078,PayPal,50,0,Christopher Pierce,Male,0
20181,01-08-2021 08:30,Clothing,496,1,3673,PayPal,50,0,Christopher Pierce,Male,0
20181,22-08-2021 05:28,Home,207,1,2837,Credit Card,50,1,Christopher Pierce,Male,0
20181,17-01-2021 06:21,Clothing,312,4,2233,PayPal,50,1,Christopher Pierce,Male,0
20181,17-08-2020 06:07,Books,282,3,2864,PayPal,50,0,Christopher Pierce,Male,0
20181,14-01-2022 09:59,Home,45,1,2977,PayPal,50,1,Christopher Pierce,Male,0
4721,21-02-2020 18:23,Clothing,199,3,758,Cash,18,0,Donald Garcia,Male,0
4721,09-01-2020 06:43,Clothing,272,3,872,PayPal,18,0,Donald Garcia,Male,0
4721,03-09-2022 09:55,Clothing,119,3,4071,Credit Card,18,0,Donald Garcia,Male,0
4721,01-01-2022 04:58,Clothing,307,5,5078,Credit Card,18,1,Donald Garcia,Male,0
4721,30-08-2021 22:32,Home,450,4,1225,Cash,18,1,Donald Garcia,Male,0
4721,22-03-2022 14:52,Clothing,387,2,205,Cash,18,1,Donald Garcia,Male,0
4721,16-02-2022 20:48,Books,47,4,773,Credit Card,18,0,Donald Garcia,Male,0
33074,08-06-2022 17:48,Electronics,438,2,2212,PayPal,55,1,Joel Spencer,Male,0
33074,11-09-2022 16:46,Home,198,3,3889,Cash,55,0,Joel Spencer,Male,0
33074,16-05-2021 17:23,Home,181,1,1845,Cash,55,0,Joel Spencer,Male,0
33074,13-04-2020 20:10,Home,414,5,1377,Credit Card,55,0,Joel Spencer,Male,0
33074,03-10-2022 13:59,Electronics,304,4,3414,Credit Card,55,0,Joel Spencer,Male,0
35924,08-01-2021 16:11,Books,271,3,2364,PayPal,43,0,Eric Costa,Female,0
35924,28-04-2022 21:53,Clothing,200,3,1962,Credit Card,43,0,Eric Costa,Female,0
35924,11-05-2022 07:24,Clothing,265,1,1702,Credit Card,43,1,Eric Costa,Female,0
35924,08-09-2020 12:30,Books,471,3,509,Cash,43,0,Eric Costa,Female,0
35924,15-01-2021 17:15,Home,468,3,2610,PayPal,43,1,Eric Costa,Female,0
17212,02-11-2020 00:40,Home,268,5,516,Cash,35,0,John Santana,Male,0
17212,03-07-2021 07:27,Books,291,4,529,Credit Card,35,1,John Santana,Male,0
17212,10-10-2022 18:30,Home,290,3,352,Cash,35,0,John Santana,Male,0
17212,10-10-2020 02:06,Clothing,453,2,968,PayPal,35,0,John Santana,Male,0
17212,27-07-2020 10:43,Electronics,183,1,2910,Cash,35,1,John Santana,Male,0
17212,14-02-2022 09:30,Clothing,140,3,2477,Credit Card,35,0,John Santana,Male,0
17212,25-12-2020 17:39,Books,21,5,1680,Credit Card,35,0,John Santana,Male,0
17212,25-04-2023 20:51,Clothing,63,3,2239,Credit Card,35,0,John Santana,Male,0
17212,26-08-2021 20:34,Electronics,52,2,1354,Cash,35,0,John Santana,Male,0
17212,30-11-2022 14:48,Clothing,74,1,1285,Credit Card,35,0,John Santana,Male,0
10348,05-12-2021 22:10,Books,493,1,2583,PayPal,40,0,Daryl Mays,Female,0
10348,14-10-2021 01:24,Electronics,333,1,826,Cash,40,1,Daryl Mays,Female,0
10348,31-08-2023 18:00,Books,85,1,4123,Credit Card,40,0,Daryl Mays,Female,0
10348,13-01-2021 22:03,Clothing,477,5,885,Cash,40,1,Daryl Mays,Female,0
10348,26-02-2020 09:19,Home,491,4,5085,PayPal,40,0,Daryl Mays,Female,0
10348,30-04-2022 14:27,Electronics,111,3,644,Credit Card,40,1,Daryl Mays,Female,0
10348,29-07-2021 13:59,Home,384,5,3190,Credit Card,40,1,Daryl Mays,Female,0
10348,26-08-2023 12:16,Books,244,1,1140,Credit Card,40,1,Daryl Mays,Female,0
10348,25-04-2023 10:41,Home,169,4,366,Cash,40,1,Daryl Mays,Female,0
1961,29-07-2022 04:16,Clothing,121,5,3321,Credit Card,42,0,Laura Newton,Female,0
1961,15-05-2020 06:52,Home,483,2,2398,PayPal,42,1,Laura Newton,Female,0
1961,08-09-2021 08:44,Books,258,2,4604,Cash,42,1,Laura Newton,Female,0
1961,10-06-2023 18:51,Clothing,253,2,3579,PayPal,42,0,Laura Newton,Female,0
1961,25-12-2021 05:08,Clothing,402,3,1163,Credit Card,42,0,Laura Newton,Female,0
8049,15-12-2021 05:26,Home,324,5,185,Credit Card,21,1,Thomas Young,Female,1
8049,18-01-2021 16:01,Home,131,3,1912,PayPal,21,0,Thomas Young,Female,1
8049,17-08-2023 06:14,Home,259,4,3375,Cash,21,0,Thomas Young,Female,1
8049,23-05-2021 19:29,Home,281,5,4835,PayPal,21,0,Thomas Young,Female,1
8049,19-02-2020 21:17,Home,90,5,4903,Cash,21,1,Thomas Young,Female,1
8049,18-07-2021 23:08,Electronics,156,2,3108,Cash,21,0,Thomas Young,Female,1
8049,13-11-2021 06:07,Home,186,2,1347,Cash,21,0,Thomas Young,Female,1
35204,30-04-2022 01:09,Home,247,3,258,PayPal,24,1,Justin Carrillo,Male,0
35204,05-02-2023 03:38,Home,82,4,4101,Credit Card,24,1,Justin Carrillo,Male,0
35204,09-07-2021 14:40,Books,394,3,1694,Cash,24,1,Justin Carrillo,Male,0
35204,18-11-2020 03:16,Electronics,129,4,1338,Credit Card,24,1,Justin Carrillo,Male,0
35204,19-10-2022 19:02,Home,448,5,1542,PayPal,24,0,Justin Carrillo,Male,0
35204,05-12-2020 19:22,Books,440,1,5048,Cash,24,0,Justin Carrillo,Male,0
35204,29-08-2023 08:25,Electronics,321,1,2904,Credit Card,24,1,Justin Carrillo,Male,0
32891,17-02-2020 00:07,Books,373,4,374,PayPal,56,0,Todd Allen,Male,0
32891,27-05-2021 10:35,Clothing,182,4,4711,PayPal,56,0,Todd Allen,Male,0
32891,13-08-2023 06:03,Home,149,5,1910,PayPal,56,0,Todd Allen,Male,0
32891,21-04-2021 16:11,Clothing,479,1,1080,Cash,56,0,Todd Allen,Male,0
32891,11-06-2022 12:21,Home,293,1,3594,Cash,56,1,Todd Allen,Male,0
32891,08-06-2023 13:58,Electronics,38,4,4672,PayPal,56,0,Todd Allen,Male,0
25620,28-01-2020 03:50,Home,419,2,3960,Cash,61,1,Taylor Branch,Male,1
25620,17-05-2023 20:10,Home,87,1,2010,Cash,61,1,Taylor Branch,Male,1
25620,31-08-2021 03:25,Books,30,5,2720,PayPal,61,1,Taylor Branch,Male,1
25620,22-06-2023 17:09,Electronics,384,2,991,Credit Card,61,0,Taylor Branch,Male,1
25620,04-12-2022 17:46,Home,127,3,4010,PayPal,61,1,Taylor Branch,Male,1
1187,10-09-2021 21:31,Electronics,487,1,1083,Credit Card,34,1,Melissa Gibson,Female,0
1187,02-03-2022 22:24,Clothing,431,5,2821,Credit Card,34,1,Melissa Gibson,Female,0
1187,04-11-2020 02:29,Home,88,2,3131,Cash,34,0,Melissa Gibson,Female,0
1187,27-12-2020 22:29,Home,241,5,3084,Credit Card,34,1,Melissa Gibson,Female,0
1187,07-03-2021 07:57,Electronics,297,2,2503,Credit Card,34,0,Melissa Gibson,Female,0
37788,02-06-2022 20:39,Home,226,5,2567,Credit Card,43,0,Alexander Johnson,Female,0
37788,12-10-2020 14:12,Books,479,4,1076,PayPal,43,0,Alexander Johnson,Female,0
37788,20-08-2022 06:28,Electronics,285,4,832,PayPal,43,0,Alexander Johnson,Female,0
37788,25-11-2021 19:07,Home,276,1,230,PayPal,43,1,Alexander Johnson,Female,0
37788,14-10-2021 03:49,Home,243,2,2648,PayPal,43,1,Alexander Johnson,Female,0
37788,06-04-2023 11:24,Clothing,171,1,2149,PayPal,43,1,Alexander Johnson,Female,0
37788,29-06-2022 16:57,Clothing,404,3,4628,Cash,43,1,Alexander Johnson,Female,0
19436,26-12-2021 23:48,Home,360,3,3138,Credit Card,37,1,Lisa Parker,Female,0
19436,27-03-2022 01:36,Electronics,269,4,1535,Credit Card,37,0,Lisa Parker,Female,0
19436,04-04-2020 10:01,Clothing,376,1,4006,PayPal,37,0,Lisa Parker,Female,0
19436,27-07-2022 17:46,Clothing,468,1,2555,PayPal,37,1,Lisa Parker,Female,0
19436,28-10-2022 08:18,Books,118,5,828,PayPal,37,1,Lisa Parker,Female,0
19436,24-10-2020 04:59,Home,458,1,1666,Credit Card,37,0,Lisa Parker,Female,0
2799,12-02-2022 01:47,Electronics,55,1,4481,Credit Card,31,0,Anthony Hayes,Male,0
2799,25-07-2022 05:07,Electronics,423,1,3930,PayPal,31,0,Anthony Hayes,Male,0
2799,11-04-2022 23:08,Electronics,355,4,2234,PayPal,31,0,Anthony Hayes,Male,0
2799,11-04-2021 03:23,Home,356,3,4661,PayPal,31,0,Anthony Hayes,Male,0
2799,14-10-2022 21:49,Electronics,423,5,1442,PayPal,31,0,Anthony Hayes,Male,0
2799,17-06-2020 03:19,Electronics,29,4,4260,Credit Card,31,0,Anthony Hayes,Male,0
850,13-11-2020 07:54,Electronics,192,2,357,Cash,60,0,Emily Pitts,Male,0
850,15-02-2020 22:54,Home,459,4,4046,Credit Card,60,0,Emily Pitts,Male,0
850,08-06-2023 05:42,Books,141,3,2613,Cash,60,1,Emily Pitts,Male,0
850,22-07-2021 13:57,Clothing,388,4,3673,Credit Card,60,0,Emily Pitts,Male,0
850,27-09-2021 06:53,Clothing,153,4,4936,Credit Card,60,1,Emily Pitts,Male,0
850,19-01-2022 11:34,Home,194,5,3886,Cash,60,0,Emily Pitts,Male,0
850,17-03-2020 11:28,Books,136,1,1437,PayPal,60,1,Emily Pitts,Male,0
34214,31-12-2021 15:37,Clothing,281,1,1764,Credit Card,32,1,Sharon Glenn,Male,0
34214,10-02-2021 02:38,Home,297,4,1769,Credit Card,32,0,Sharon Glenn,Male,0
34214,04-09-2020 13:48,Clothing,135,2,3178,Credit Card,32,0,Sharon Glenn,Male,0
34214,29-05-2023 04:54,Home,335,4,1422,PayPal,32,1,Sharon Glenn,Male,0
34214,25-04-2023 13:04,Home,275,4,3915,Credit Card,32,0,Sharon Glenn,Male,0
34214,23-07-2020 14:10,Clothing,422,5,4562,Cash,32,0,Sharon Glenn,Male,0
34214,17-10-2020 23:58,Books,240,4,1951,Credit Card,32,1,Sharon Glenn,Male,0
34214,30-04-2021 06:11,Home,109,5,1829,PayPal,32,0,Sharon Glenn,Male,0
6267,18-07-2022 03:47,Electronics,170,3,3105,Credit Card,49,1,Christina Jones,Female,0
6267,26-07-2021 09:50,Books,105,3,2407,PayPal,49,0,Christina Jones,Female,0
6267,21-05-2022 20:00,Books,394,2,3975,Credit Card,49,0,Christina Jones,Female,0
28181,06-12-2021 01:01,Electronics,414,3,1530,Cash,28,0,Christopher Cooper,Male,0
28181,15-05-2023 16:24,Electronics,204,3,278,Credit Card,28,1,Christopher Cooper,Male,0
40694,12-01-2023 04:11,Clothing,349,1,3466,Credit Card,29,1,Ashley Hoffman,Male,0
40694,04-11-2020 22:23,Electronics,339,2,3480,PayPal,29,0,Ashley Hoffman,Male,0
40694,20-06-2022 06:36,Clothing,27,2,1307,Credit Card,29,1,Ashley Hoffman,Male,0
40694,15-03-2022 23:19,Electronics,344,5,3609,PayPal,29,0,Ashley Hoffman,Male,0
40694,23-03-2020 23:09,Clothing,70,4,3248,Credit Card,29,0,Ashley Hoffman,Male,0
40694,06-05-2021 03:43,Clothing,174,2,4232,Credit Card,29,0,Ashley Hoffman,Male,0
40694,26-08-2022 18:52,Books,248,5,1667,Cash,29,0,Ashley Hoffman,Male,0
40694,12-08-2020 18:36,Clothing,395,3,4531,Credit Card,29,1,Ashley Hoffman,Male,0
36613,09-11-2022 19:51,Clothing,253,1,1560,Credit Card,42,0,Ryan Elliott,Female,1
36613,05-10-2021 19:50,Electronics,153,5,4583,PayPal,42,1,Ryan Elliott,Female,1
36613,29-05-2023 12:26,Books,336,4,4911,PayPal,42,0,Ryan Elliott,Female,1
36613,06-12-2020 03:19,Electronics,24,5,2288,PayPal,42,0,Ryan Elliott,Female,1
36613,18-03-2022 15:35,Home,180,2,1614,Credit Card,42,0,Ryan Elliott,Female,1
36613,12-08-2020 14:34,Books,398,3,1439,Credit Card,42,1,Ryan Elliott,Female,1
36613,26-09-2020 10:39,Home,354,2,4052,Credit Card,42,0,Ryan Elliott,Female,1
36613,17-03-2020 00:10,Electronics,175,3,4271,PayPal,42,0,Ryan Elliott,Female,1
36613,25-04-2023 18:12,Home,284,5,4806,PayPal,42,0,Ryan Elliott,Female,1
18096,28-06-2020 12:08,Home,367,5,3941,Cash,62,0,Shawn Pierce,Female,1
18096,12-10-2020 17:42,Electronics,461,1,1058,PayPal,62,0,Shawn Pierce,Female,1
18096,07-11-2020 03:35,Electronics,364,2,1707,PayPal,62,1,Shawn Pierce,Female,1
18096,04-01-2020 22:49,Books,483,1,2785,PayPal,62,0,Shawn Pierce,Female,1
46450,07-07-2020 20:08,Books,361,1,2717,PayPal,64,1,Heather Berry,Female,1
46450,04-03-2023 18:42,Home,342,1,3670,Credit Card,64,0,Heather Berry,Female,1
46450,28-09-2022 06:24,Clothing,483,1,2524,Cash,64,1,Heather Berry,Female,1
46450,08-04-2020 02:57,Electronics,145,1,3993,Credit Card,64,0,Heather Berry,Female,1
46450,06-09-2022 12:51,Clothing,123,5,4845,Cash,64,0,Heather Berry,Female,1
46450,06-07-2023 15:38,Books,57,2,1316,Credit Card,64,0,Heather Berry,Female,1
46450,15-08-2022 21:16,Electronics,210,5,4898,Credit Card,64,0,Heather Berry,Female,1
46450,16-02-2021 13:30,Clothing,465,1,507,Credit Card,64,0,Heather Berry,Female,1
46450,16-05-2021 19:20,Books,234,3,3213,Cash,64,0,Heather Berry,Female,1
31210,17-03-2022 11:10,Books,30,1,1747,Credit Card,28,0,Danielle Jones,Female,1
31210,14-06-2020 03:44,Clothing,459,3,2362,Cash,28,1,Danielle Jones,Female,1
31210,04-08-2022 23:25,Books,313,2,1177,Cash,28,0,Danielle Jones,Female,1
31210,01-09-2022 17:01,Home,385,3,4200,Cash,28,0,Danielle Jones,Female,1
31210,27-03-2021 04:29,Clothing,322,1,4061,Cash,28,0,Danielle Jones,Female,1
31210,19-06-2022 09:34,Books,484,1,4412,PayPal,28,1,Danielle Jones,Female,1
31210,15-03-2021 19:32,Electronics,371,3,3240,Cash,28,0,Danielle Jones,Female,1
31210,15-12-2022 16:51,Books,36,2,2872,Cash,28,0,Danielle Jones,Female,1
31210,19-02-2023 21:13,Clothing,252,5,1931,PayPal,28,1,Danielle Jones,Female,1
31210,12-08-2020 05:25,Electronics,231,5,2599,PayPal,28,0,Danielle Jones,Female,1
31633,14-07-2020 10:32,Home,401,4,2899,Credit Card,18,1,Tabitha Carter,Female,0
31633,14-08-2020 23:10,Clothing,159,4,1816,PayPal,18,0,Tabitha Carter,Female,0
31633,16-09-2020 11:23,Home,51,3,3132,Credit Card,18,1,Tabitha Carter,Female,0
31633,19-04-2023 15:54,Books,42,2,2738,Credit Card,18,0,Tabitha Carter,Female,0
31633,01-12-2020 06:12,Clothing,201,2,2734,Cash,18,1,Tabitha Carter,Female,0
36080,26-06-2022 19:50,Home,43,2,811,Credit Card,45,1,Joseph Olson,Female,0
36080,01-05-2022 14:16,Home,84,4,2634,PayPal,45,1,Joseph Olson,Female,0
